product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
B08QSDKFGQ,zoul usb type c fast charging nylon braided data cable quick charger cable qc samsung galaxy m plus note ae grey,computersaccessories,339.0,1099.0,69.0,4.3,974.0,aqc fast charging data sync usb c cable support qc fast charging data syncing max current transfer speed mbps builtin k pullup resistor strong metal connection provides reliable conductivity stabilitynylon braided tanglefree design premium nylon braided type c cablelead add additional durability tangle free tested lifespan bending testsafe reliable highpurity copper wire feature antioxidation antirust keep longlasting fast charging performance type c cable fast charging safety certification need worry cable quality allwhat get premium nylon braided cable ftm friendly customer service,"AHMKXORT3VNMB75C3EUBYMFYELFQ,AEKJRELVNMICYPOYTKMVF52YX2WQ,AHQPBXZSJ3XZILPJVXE4BN7ZL26A,AGELSEJKLWPVNPXQ7DGK63PEQF5A,AGGBXJFPXZVOJMMB6MMQOPLCJWGA,AEWA5TH6PMRZXMFY5MHCIU2MNFHA,AHPDFQLNLMNV5X4QNH6J7IUMREAQ,AGKQKPUOEC3LQR7GHBQYAHPTU4SA","Pratyush Pahuja,Thiyagarajan,yeses,Amazon Customer,Ajinkya,The Scarred Man,KULDEEP GUPTA,Abhishek Thapar","R2S0AYWUV349HP,R35OW9CYQNAYHY,R3B3DDF1D5NULK,R3LZQDRMNS5CZO,RUGI31F4HDHOV,R24GFJRFT12S6S,R231AEG1IO02JM,RD31MI3UMAXP8",great cable charging speed could bettergooda good cableone best type c cableworks intendeda good buy extra length help lotgoodok,charging fast id expected maybe something wrong unit however cable overall actually pretty decent material great doesnt bend shape easily look feel premium length definitely plusgooda sturdy cable mobile chargingits month using charging cable work well fe g thumb upbraided cable sturdy built well long cable add extra reach tangle freea good buy extra length help lotgood productok,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/419QKVTxaSL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Charging-Braided-Charger-Samsung-Galaxy/dp/B08QSDKFGQ/ref=sr_1_170?qid=1672909133&s=electronics&sr=1-170
B08PV1X771,samsung cm inch wondertainment series hd ready led smart tv uateaakbxl titan gray,electronics,4510.0,9537.5,26.0,4.3,16299.0,resolution hd ready x refresh rate hertzconnectivity hdmi port connect set top box blu ray player gaming console usb port connect hard drive usb devicessound watt output dolby digital plussmart tv feature voice assistant smartthings app personal computer home cloud live cast screen share music system alexa builtin voice control tv day ask alexa search movie play music control smart home device get sport update moredisplay led panel mega contrast purcolor hd picture quality slim stylish designwarranty information year comprehensive warranty plus additional year panel brand date invoiceinstallation tv table stand included box model customer may ask table top stand wall mount provided customer time installation please directly call samsung support provide product model name well seller detail mentioned invoiceeasy return product eligible replacement within day delivery case product defect damage feature matching description provided,"AHEVO4Q5NM4YXMG2HDDXC5XMBGRQ,AFZPH7ZAWX5VDY3HOBNYRDGIDBVA,AFURD6VVHRG4HZ36KXGXYUTVUDLA,AHJF5BZJNDLXJXSW74ZPLHGO7GUA,AFUS52CHEA75E2YGQ6SYGP3PKBGA,AGS3YC22FW2PCSH3I7ODDXETZ6BA,AGGI2H2AGOIX6IBDJRWULYUP5DPQ,AG4TU4LCQXF2XTLMMGMFTNWL3OOA","Rahman Ali,MARIYA DASS,Md Aftab,roshan s.,Mohan,Devendu Sawant,Shek hussain,Prathap Pathaneni","R1SN0D4DFBKAZI,R1SX5L77L2CD6V,R1NAZ6M4QBUJMK,R25I5FXOJA76KS,R32V7DQLDSKJ99,R8QWY8HXI120P,R2OZPGGMUCLSC1,R1G4SA1P865EIS",goodsound low another brand comparing betterservice provider meet home refuse tv using bad servicegood productok superfloor stand come gooda budget friendly tv clumsy ui remote,overall goodtv picture ok smart bettersound low another brandservice provider refuse install tv bad service samsung calling time service provider meet home addresswhy bad badthey product come support stand wall hanging hook install tvpicture quality poor cablesfloor stand come buy seperately request amazon cleary mention add pay seperate charge installation guy buy floor mount good,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41+b6inZEkL._SX300_SY300_.jpg,https://www.amazon.in/Samsung-inches-Wondertainment-Ready-UA32TE40AAKBXL/dp/B08PV1X771/ref=sr_1_171?qid=1672909133&s=electronics&sr=1-171
B07YTNKVJQ,mi xiaomi usb type c hypercharge cable cm sturdy durable black support w hypercharging,computersaccessories,499.0,1299.0,62.0,4.3,30411.0,support w fast charginghigh quality design,"AHW6E5LQ2BDYOIVLAJGDH45J5V5Q,AF74RSGCHPZITVFSZN76K6GKPICA,AHDD7ZNB47QA2JLYU53HD4ML3VNQ,AHV3ELGDSOWBYUQLXSPDCSHBQRHQ,AEJU4L3ZM2GTILSJZZSNSF6VUOIA,AFVD66VQMSHPDT3A6HBBBGKRXBZA,AELKHQXVSSG6NHXLFJLLNEFRQQUQ,AGYSMAC6V6RFJJOHG2FIRPOZ6CSQ","Pavan A H,Jayesh bagad,Shridhar,rajendran,karuppu k,Akshay wani,Abbimaniu Singh,VISHAL H BADSHE","R2X090D1YHACKR,R32ZCIH9AFNJ60,R3N57EVVG0EHAF,R3QWLE8JHROKC1,R2VTSDOOUTSQ5X,R3E6FZ75Q074KH,R1SYBQLTPFCW20,RYQT96J8HPIXE",worth money suitable android autogood productlengthniceoriginalvery good quay cable support fast chargingoriginal mi cable charging upto watti veri happy product provide turbo charging,worth money suitable android auto purpose served cargot rseverything okay packaging good feeling like seller gave used cablegood productgood product cost moreoriginal cablei bought cable using cable android auto car perfectly work without glitchoriginal mi cable charge upto watt got r watt charger want cable car went checked performance battery charging app charging speed exactly half watt original cable go itit provided turbo charging recommend redmi note mobile phone provide turbo charging veri happy product,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21WhHd9leXL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Xiaomi-HyperCharge-Cable-100cm-Type-C/dp/B07YTNKVJQ/ref=sr_1_172?qid=1672909133&s=electronics&sr=1-172
B0117H7GZ6,generic ultramini bluetooth csr usb dongle adapter window computer blackgolden,computersaccessories,249.0,399.0,38.0,3.5500000000000003,4642.0,item design may vary per stock availabilitycompatibility window window window xp vista bluetoothenabled device like iphone ipad ipodsamsung galaxynote smart phone tablet keyboardsheadsets morecsr dongle support bluetooth voice date transmissioncountry origin china,"AGG2AULXZCI6G44ST3BNAHRWDR5Q,AHR35WVPGLH745QHWRWEJ2WZTTDA,AFNSWRFEYVFT3XIQRXEBUOZKREAA,AG3H2NL3BTX4M4VD4NMTQ4VBKF6A,AFAKHOAYOIRPKEBF376DH5VOHIVQ,AEWNTX64SO54FM25O5FQFFWXIM4Q,AHLOFWN5NO7E32LEZUOVSNQE7IDQ,AEAJEELFQNAUNC3VXCKYR6RQPCJQ","Akmathambil | XplCreR,Rohit,Satish Kumar Singh,Chelvam,narendra,Huzaifa Bharmal,Mohammed irfan,Ritesh Ray","RS38MZA2FG7HF,R16MYN6NAOIILL,R2ZFTAZ2P1OHB1,R1EBMHE2BXR1ZF,R2Z9OI179SYEC3,R1QYUQNHKB4A2N,R1DEIU4ZMKS7RY,R191UM8SYHWUQ1",install csr driver advanced feature stability bluetooththik hdriver installation cd missing packagenot compatible office usagesprthis nd orderwaste time money recommendwrong product delivered,usb bluetooth csr review includes item included specification key feature speed test testing note resultultramini bluetooth csr usb dongle adapter great device much feature providing csr need know deliver price tag good stability feature enable install driver provided csr csr harmony driver inside package cd install driver cd recommended dont plug play bluetooth adapter case use microsoft generic driver basic feature reliable recommended using driver manufacturer csr make device reliable stable advanced feature usb bluetooth recommended every buyer looking bluetooth advanced featurespackage item shown pic csr usb dongle main driver mini cd install driver recommended cardboard cover contain detail specification featuresspecification shown pic bluetooth version compliant backwards compatible supporting profile networking dialup fax lan access headset operating system window xp vista interface usb compliance better plug usb back panel motherboard symbol rate mbps test kbps kbps average kbps receiving sending range warranty month warranty date purchasekey feature shown pic bluetooth low energy ble radio usb dongle dual mode bluetooth transfer low power selectable v input output supporting bluetooth voice data wlan coexistence interface mbps data transfer rate enhanced data rate edr support plug play recommended csr driver wont work plug play may helpabout product testing usagegold plated usb port connector black transparency design blue led illuminationi brought together bluedio plus turbine wireless bluetooth headphone micmicro sd card slotfm radio blacksahi se kam nhi krtawell know may work without driver still written description driver installation cd oneanyways get driver online guess okaynot usefulgood workingi ordered bluetooth dongle seller year agothat time good old bluetooth knew valuable good bluetooth would ordered seller sell bluetooth bluetooth failurei know bcoz purchased locallybluetooth suck everythingst pairingthere peculiar problem mobile phoes cant search bluetooth pc detect blutetooth pc detect mobile phonesi tried csr ivt bluesoiel driver ivt blue soiel driver work much better csr driversonly pairing device workbluetooth power hungry run printing shop needed bluetooth device customer internet send file via bluetooththis clearly happen return device bcoz wish seller loss manufacturer issuei dont know slow every minute headphone disconnected bluetooth turn automatically every minute manually unplug plug pair againi want use neckband pc dont bluetooth bought connect pc surprisedbecause sound heard poor low quality sound maybe product got wasnt shown amazonplease spend extra money better one,https://m.media-amazon.com/images/I/41c5wGlZyPS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/GENERIC-Ultra-Mini-Bluetooth-Dongle-Adapter/dp/B0117H7GZ6/ref=sr_1_173_mod_primary_new?qid=1672909133&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-173
B09XJ1LM7R,seven compatible tata sky remote original set top hd box suitable sd tata play setup box remote control,electronics,399.0,799.0,50.0,4.3,12.0,compatible model dth sd hd hd plus k dth set top boxplug play universal dth remote also work led lcd tv pairing required modelsimportant remote doesnt feature recording key respectively wont support recording functionsuggestion best performance please insert new battery using battery includedcaution imported generic product original remote tatasky,AE242TR3GQ6TYC6W4SJ5UYYKBTYQ,anurag jain,R38OAD16RVS9D4,buy,tv working difficult battery really bad product,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31IS376AeYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/7SEVEN%C2%AE-Compatible-Control-Replacement-Original/dp/B09XJ1LM7R/ref=sr_1_174?qid=1672909133&s=electronics&sr=1-174
B084N133Y7,belkin apple certified lightning type c cable fast charging iphone ipad air pod foot meter white,computersaccessories,1499.0,1999.0,25.0,4.4,1951.0,lightning speed lightning cable connect iphone ipad usbc fast charger quick power boost sync photo video computer convenient foot cable leverage latest fast charging standard usb power deliverytested withstand bend ultimate longevitysupports usb power delivery fast charging take advantage fast charge feature iphone latercharging percent minute paired w higher usbc power adapterlightning usbc cable iphone fast charge iphone later minute paired w usbpd charger fast charge compatible iphone model iphone pro pro max x x max xr x plus tested withstand bendsthe belkin difference pioneer technology innovation yearsmfi certified made iphone made ipad mean electronic accessory designed connect specifically iphone ipad certified developer meet apple performance standardsadded length foot cable longer standard foot usbc cable lightning connector connect charge iphone car nightstand,"AE2JTMRKTUOIVIZWS2WDGTMNTU4Q,AF4QXCB32VC2DVE7O3DGFNQVFFNQ,AGAFYHMPFGVPR3MOS4QAZLAWPW3A,AGNNWLEF6V57TKIFJM7SWHNFAIQQ,AFVIPOPKMOCVCX3CMXUJHMWDIMGA,AH6MFUU725GG4KA3XTALSTU2ILHA,AGQYTSKE2UBYARZYRBADQMX6BJPQ,AG7F66F724JZ2HIJQY7NOU5M5D2Q","Ganesh,P P.,anas,Dr G S Santosh,Amit Benwal,jaswant sai,Vinod Gahlot,Piyush Handa","R23AXPPZ5G7J6Q,R2U7YYESQ3433I,RMUJQEHAD3JV3,R1SFABVO7E4KZO,R2DFBJB0TJUK4H,R1A0YQ72E7P6KT,R3AXDDTW3B5UGJ,R3F3ZASCS3C7S3",perfect productbetter original cablebetter originalgoodthe bestworks absolutely finecharging slowbest product,good cable got original product durable light weightquality top notch also tough hell much durable charge device like original brand cable never worry wear tear cablesfast charging built quality superusing charge phone x samsung watt charger work fine charge phone minute let see long last till issue original product belkinworks absolutely finemuch better quality apple fast charging support,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21fnuilweNL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Belkin-Lightning-iPhone-Charging-MFi-Certified/dp/B084N133Y7/ref=sr_1_175?qid=1672909133&s=electronics&sr=1-175
B088Z1YWBC,egate promax p native full hd projector k support l ansi cm large screen vga av hdmi sd card usb audio ei ei black,electronics,4510.0,9537.5,41.0,3.9,10480.0,display bigger better led hd ready p x native resolution high contrast ratio inch large screen displaylumens brighter lumen ansi lumen led life long lamp hour life aspect ratio power consumption wconnectivity x hdmi usb vga av sd card slot audio sound inbuilt speaker stereo w speakerconnect tv set top box fire tv stick pc laptop dvd play station etcwarranty information year warranty provided manufacturer date purchase,"AH6QHRMENKX6PFBXHEVDIWEKJSKA,AE5VS52EYPPGCA6BVWXK2NT6NFBA,AGOYOKNFM75VNEGK3DSACVQ6CFUQ,AHGYEGAWBMQGOITR2ZFR7SFSWLGA,AE37UHWDVGTD3RZUERS6DMZ73QIA,AGYYQY3SON5Q4UBPM5NWXQSSLCIA,AG7NSYRU3ZSMSIKJT6P4YIFO6QOA,AHWKKP3N725TNVCGAS3RDM5MNAJQ","Amazon Customer,Manasi Kulkarni,dwaipayan sarkar,Balaji,Amazon Customer,sanjib behera,vanniavel,Pradeep","R1IW58DJL28MGC,R217BN4TULUANU,R1AYCAKEY7OB6E,RBZIBERM0VQSN,R2ZY2SYWQPC3U9,RL3T9B6IF35TF,R3OK8B33J8NWV4,R17CVFA9I53GML",vfm kudos egate launch fhd projector lowest price bad allgood bluetooth projectorwhat ask pricegood winter nightsnice purchasevalue moneyworth every penny spentvalue money,review native fhd projectoryes native p led projector connected desktop computer tested also dont bother trying play video usb quality badbut connected right streaming display source thru hdmi actually quite good mean picture quality colour brightness etc sub k projector department projector easily compete many projector sub k rangessound also pretty much okay loud enough like boat w speaker may bit louder good quality wise quitr workable portable solution permanent setupaudio output studio headphone pretty decent quality wise loud also meaning speaker connected higher setup person figure seperate audio source itselffrom ft inch distance lens wall get exactly inch inch x inch projection called short throw projector albiet may border level option reduce screen size upto original size electronically connected hdmikeystone correction usuable wheel exatly middle position get good focus whole screenthat mean one setup projector screen fixed location lilt projector move screen adjust keystone correction e want keep projector screen lower level projector also fixed lower level best focus get projecting exactly oppsite projector probably inch flip projector upside get best focus opposite center inch downfor mysetup projecting foot floor going use wall mount setup projector upside way fix projector bit abovebehind sofa post pic later setup properlynow verdict projector combination reflective projector screen look amazon xelectron minago brand one vfm combo approx k experiencing bright inch screen experience good quality person im considering buying one expensive fixed frame alr projector screen costing upward k k im thinikg would better could invested bit brighter projectorlook ansi value buy impulse purchase good enough make consider much costlier projector screen later upgrade high end projectoredit biggest drawback projector dust get inside lcd panel impact clarity also day clean panel myselg month new lesson learnt apart high ansi lumen projector also important factor future purchase planning get custom cloth cover made dont clean often though lcd cleaning done pretty easily without much opening easier compared youtube video seen previous model somehow lens get dust inside yet lcd fine dust particle insidequality good value money bluetooth connectivity smooth fast sound quality projector great already considered hotstar app really work nicely great quality youtube netflix prime video doesnt give quality initially must wifi connection apps however dont get installed close ownthe good point bluetooth connection even added bluetooth soundbar moving putting room become really good optionthis indeed fantastic product price rangeit non android need add amazon fire stick source device hdmineedless say brightness pretty good dark environment also watchable day ie cover window light sourcesscreen spread almost inch throw distance foot sharpness less intactconverts k pwill recommend tripod mount custom made mount like mineensure wall white best image video reproductiondefinitely recommended price pointconsonly vertical keystone correction availableprojector good far used last day may revisit feedback couple monthsi bought projector classroom helpful study student connect worldi feel value money product already used last two monthsif u r looking home entertainer projector look best price good picture quality brightness decent remote good functionality always premium buyer avoid r normal home normal need good family get together movie night kid awe struck enormity ive canceled dth connection coz amazon prime tv stick projector need thats time watching tv amidst work job well entertaining night busy day n done satisfied query ping ill help u much dont worry abt spec detail takeit family manit satisfy ur needsbe surfing movie gaming fire tv stick mirroring possible hope helpsupdate month hrsday usage pic uploaded noon pm dark screenshi reply customer help choose egate n uc thought put update section lot would benefit goesfirst u need clear ur purpose projector like offic use home entertainment also u didnt mention source like dth fire tv stick etc since u ill go general review purpose going detailed review guy patience run end oncei similar confusion based competition egate uc let tell u helped decidefirst n foremost egate indian company unlike uc common chinese product namesake brand uc confirmed friend china hence service n general trust egate competitionsecondly fellow customer ive learnt egate brighter rest twothirdly image sharp there blur text egate compared two learn adjust keystone properlyfourth length power cord longer egatefifth got lens cover close lens use others dont itnow general ive used two input data two user im gonna tell u wat ive done n wat else u egateive placed length foot screen n give awesome display connect home speaker system u r trying home theatre effect inbuilt speaker good enuf foot projection end ur bed kid sleeping aroundive connected second fire tv stick connects wifi movie n serial n mirroring done playing mobile n game like cod n pubg n ff also u connectivity laptop n pendrive etcu get remote function well along itmost importantly u ceiling mount tripod two cant remember u r ceiling mounting u need flip display setting coz u would mountbit upside option provided projector tripod necessaryalso u place projector behind screen like actual theatre u r using cloth screen like n constraint space remember flip image right left setting projector behind screen n u need get flipped image behindso guess part made ur decision murky wat would love say ive samsung enabled smart tv n ive seen output kind cheap device since low cost projector effect going give u headache coz pixelation better opt tv priority tv effect r awesome nowadays u install app device watch movie better download movie pendrive n play n watch ur glass friend dontverdict best projector market opinion price home entertainment purposenote amazon prime n netflix user u r using audio output sometimes u might get audio dont get worried n nothing wrong projector latest movie made dolby sound use screen setting video navigate sound n choose stereo default dolby option voila u r donehope help ping doubtshit like review usefulas per money bestbut fan picture qualitythink budget,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51DhRNtyo0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Support-Display-Projector-Connectivity-E03i31/dp/B088Z1YWBC/ref=sr_1_176?qid=1672909133&s=electronics&sr=1-176
B07VSG5SXZ,zebronics haa hdmi version cable k hz k hz earc cec support compatible meter length gbps max goldplated connector,electronics,637.0,1499.0,58.0,4.1,24.0,superior quality hdmi male male cable meter length gold plated connector durable rustfree usagesupporting k video resolution hz refresh rate k video resolution hz refresh ratelatest hdmi version gbps data transfer rate support efficient lossless data transfersuitable various input device smart tv computer laptop playstation gaming console hd tv box etccompatible soundbars speaker audio system etc hdmi earc hdmi arc connectivity suitable zebronics soundbars without dolby audio dolby atmosearc enhanced audio return channel support efficient data transfer connected soundbars audio system smart tv dolby atmos dolby audio support lossless transmissioncec extension support controlling compatible hdmi device connected source master device,"AFWKYTQRPXNGB7RII7ZH7EABC7EA,AFKODCETW6PO3PQ7T2D6SFHRFB4A,AER7Q5G4K2TF5X74DYBJCEEQ3VZQ,AHWVJOF4IVRKFY6RJRSBQ2L6ZXQA,AGQNVTJBYS6YFCNDPYBR3HDTR3AA,AHKU2XWNLBBW2KOKNZIHMUNHUIXQ,AHJBBVKQXUKF5QSQASCVFPWQGSTA","Amazon Customer,Gowthami,Pradeep sp,RS,Dr akank,Bookcritics,K.Singh","R1YDBBZUKFOLJH,RN5RKOAR1MQZ7,R6GGJIECET8VX,R1VV21T3X0IM3E,R3VTU271LEFDVB,R39DMANE2FNG24,R14HS6TRQLTVE5",goodworth productgood qualityvery good hdmi cablebest hdmi cable k hz k hzdid like quality connected see red color picturevalue money must buy earc,goodvalue money really good quality cable long enough modern tv unit size work excellent sony bravia tvperfect size extremely good quality hdmi cable give earc connecting optionpurchased hdmi connect setup box new samsung tv k hz native unfortunately used wire connect picture quality bad seeing red dot picture replaced another hdmi cable issue fixed short procut badvalue money good picture quality,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31fpyR3mU4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zeb-HAA2021-HDMI-Meter-Cable/dp/B07VSG5SXZ/ref=sr_1_177?qid=1672909133&s=electronics&sr=1-177
B08RWCZ6SY,seven compatible sony bravia lcd led uhd oled qled k ultra hd tv remote control youtube netflix hotkeys universal replacement original sony smart android tv remote control,electronics,399.0,899.0,56.0,3.9,254.0,remote control suitable sony tv lcd led uhd tv smart controller youtube netflix button rmttxe rmftxe rmttxp rmttxp mttxe rmttxp compatible remote sony tv kdxf kdxf kdxf kdlwf kdxf kdxe kdxe kdxe kdxe kdlwe kdlwe programming required load new aaa battery work well please match image existing remote placing order product checked testing machine shipment imported generic product durable quality rigid body efficient performance increase device life long distance range operated corner room ultrawide angle exact pointing needed premium technology durable quality rigid body efficient performance increase device life best quality plastic body soft rubber keypad manufacturer substitution part may differ appearance functional equivalent original part imported generic product best substitute original remote,"AFUR3EWCD6OMWNI7EGYK62PDJL6Q,AFVKECCQ756MXVGQDFS3JMEKXUMQ,AGMXRWYEJX5URWOJFL6BVNS33A4Q,AHEHBCTR33JSVI4LYVXGDRE7E6UQ,AHYTRVWVQPG2TVM4E45YUD2753AA,AGDOV2OBW4Q2SW6IIJIZNVB76TXA,AFA3LPNRI5HE56NA7IV3NN4KYJ6Q,AGJX72ZLJFKML3LS6N7WXRA4RF3Q","T A Rajagopal,Anesh,Anoop,Amazon Customer,Vikas,Ajit kandiban,Bala Subramanian,KRISHNAA","RX043807PIUYL,R2Y6E9RL4GT9RI,R3I4LP5SLS20FW,RG0TXUBVZEKZD,R3BZ3JNNCQY871,R1GLNKHFKXA0CK,R16MGSPZZXR9Y6,R3H37CXE15EIR1",working goodall function workingfew button properly functionalits better original even light weight softr buttonsin price range oky productgood price button look good hard like remote good go productnot user friendly remote voice recognition option value moneygood,remote control functional wellall function working remote making qwerking plastic sound solid original remote overall satisfiedthere mic option button messed upits better original even light weight softr buttonsits oky product price range dont voice serch optiongoodnot badgood,https://m.media-amazon.com/images/I/31yHKPd+rsL._SY300_SX300_.jpg,https://www.amazon.in/7SEVEN-Control-YouTube-Netflix-Compatible/dp/B08RWCZ6SY/ref=sr_1_178?qid=1672909133&s=electronics&sr=1-178
B07KSB1MLX,amazonbasics digital optical coax analog rca audio converter adapter fiber cable,electronics,1089.0,1600.0,32.0,4.0,3565.0,audio converter box connects coaxial toslink digital device analog rca sourcescompatible cddvdbluray player computer av receiver digital tv gaming device moresupports sampling rate khz bit spdif incoming bit stream left right channelsprovides crystal clear electromagnetic noisefree transmissionsmall compact design doesnt take much space behind entertainment center desk simple installincludes quality fiber cable external micro usb power supply,"AF5XVR5OXJ67BJZGIOYFMQDQIGGQ,AGKGXJAEWW2YJUFZPBBJMTXB5JCA,AHWBGFXMQMPMLIRTEOZC23QT2FWQ,AEVYQ5XCKNYAC4L27BDFVMWT6TCQ,AFNM7CC3WVFADEY2HU4FUG2PQVSA,AG5LTALCLRJRNBK3W4P5EODKPLSA,AGUJKURU5LKSDMIBLC2AYZHJZCHA,AHPJLCH4PJJ5CD53KTXAAXRLV4ZQ","Amazon Customer,Sarma P,Ravindra Deodatta Dhond,Abhineet Chandra,Abir Choudhury,Shinto Mon,Amazon Customer,Suvam seal","R14Q2PBO5QNTZQ,R1V7IZD8XNZ208,R2AZWSJDR22HBI,RZZ48A786H79G,R10LP9ZFPAKSTQ,R1E0D9EUXYTD6P,R162GP63JEAKXQ,RBEZGG735KAU4",satisfactory oneoptical cable loose contactdigital analogue converterits good product connect home theater music system without optical audio portvery good productgoodhigh quality amezon basic top notch go best sound qualitygood,build quality good sure reliability front let see month sound quality satisfactory reduction sound expected conversion anyway considering price negligible overall good buy recommend one especially tv without optical coaxspdif outhow relace warrantyfor converting digital audio sony bravia xrxj k uhd sony davdzkanalogue rl sound ouputfirst device work may errorreplacement device excellentit giving virtual effect watching movie disney hot star amezon primemy cyears old dav dzk home theaterwithout digital output giving perfe ct virtual effect pcm audioreplacement device delivered amezon injust two day timeexcellent service amezonthanks also u tube learned lesson installing classic devicei disappointed st device return policy asked replacement worked welland happy would like recommend people new tv without analog output digital hdmi output old home theater system analogcomponent composit outputthank amezon diwali giftdoesnt provides surround soundvery nice product using last month sound quality goodgoodsoooo nicegood,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41OrFRgZhYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Digital-Optical-Converter-Adapter/dp/B07KSB1MLX/ref=sr_1_179?qid=1672909133&s=electronics&sr=1-179
B081FG1QYX,wayona type c cable nylon braided usb c qc fast charging short power bank cable samsung galaxy sessssnote snote lg g g g moto g g black,computersaccessories,339.0,999.0,66.0,4.3,6255.0,fast charge data sync fast charge data transfer usb usb c conforming usb type c specification version kilohm ensure safe charging maximum charging syncing data transfer speed mbpsextreme durability bending teststhis type c cable far durable price premium nylon braided type c cable add additional durability tangle freeshort convenient design light spacesaving ft usb type c cable perfect power bank office desk always keep space tidy super easy carry convenient traveling making life convenientwide compatibility usb usb c charger cable compatible samsung galaxy se plus plus plus note note plus note note sony xperia xz xz premium xa xaxz moto g g plus g g power g play g plus z z z x lg g g g g v v v v googel pixel xl htc u,"AH3ZH5IE4MTFB3T33O3QSGLU4BBA,AEQHHPCXUH4O5BS4VOQNDBTAAORQ,AFMIGQ3PROFIPTSPVGLBI5XEXCDA,AE2YKXGI2XFOVDHNL6FF2RQAZ55A,AFID7FPYXSKYIQ4TXVZRJLDCTNWQ,AEH3VHBR2ECN647RYG3VNMASKBWA,AEZCPNPTW4BIFN7P2QFA3ML4ZKUQ,AHJHV3JIPUMAT274GIFQKJPKXNMA","SMG,Rohit,roy,Sukumar Ballavolu,Jeeva,Sirajdurvesh,Adhikundhan,Manjit Kaur","R3CGMQSB9H564N,RG5V69YDA5TLP,R18ESJU4TI0EGY,R140SU5IGEW7FF,R1H9W7ECR79TX2,RIAQUZT21P6N1,RFIJDX0AGS6ZR,R2Q20EL3OJ81U2",good pick galaxy note durable quality productbest cable android autothe cable always carry pack stuff ridegood charging capacity data transfersi bought bikeexcellent,purchased cable galaxy note july using since work neat cable tough due braided natureoverall good usage faced quality issue c point section also good fit properly mobile go itmost expensive cable ever purchased probably best cable giving star less premium pricingi bought long cable dont work well android car work well go connect android autoshort reviewthis eliminates need wrap long cable around handlebar phone mounted navigation compact powerful best suited motorcycle mobile mount powerbanksprice bought long reviewi used wrap long charging cable around handle bar wont come way turning fed wrapping cable handlebar wanted something short sit charge device clear clutter motorcycle handle wantedi mobile mount look like bobo gear jaw grip mount local store delivers v tried cable local store either die doesnt charge device enough use even device use charging rate used lowthat decided give one try always hesitant short cable high pretty happy purchase fetch complete charging capacity mobile charger deliver device km roundtrip saviour yet check claimed qc true least serf purpose motorcycle handlebar complaint update get chance test thatcoming design quality braided cable look rugged metal connector feel solid going use motorcycle sure put abuse comment revisit review updatesdurabilityi use update review durability perspective first wayona dash charge cable used oneplus died month thankfully replaced warranty show good support wayona team record cable died doesnt charge video evidence replace productverdictif looking short cable mobile charging device powerbanks would definitely recommend cabledata transfer quite fast also compatible qc adaptergoodexcellent worth moneynice wire fast charge,https://m.media-amazon.com/images/I/41-NYo+m0JL._SY300_SX300_.jpg,https://www.amazon.in/Wayona-Braided-Charging-Samsung-Galaxy/dp/B081FG1QYX/ref=sr_1_180?qid=1672909133&s=electronics&sr=1-180
